Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Cisanti,2020-07-24,-,3.42,0.28,-,0
Cisanti,2020-07-25,-,3.32,0.24,-,0
Cisanti,2020-07-26,-,3.34,0.23,-,0
Cisanti,2020-07-27,-,3.47,0.23,-,0
Cisanti,2020-07-28,-,3.39,0.24,-,0
Cisanti,2020-07-29,-,3.44,0.23,-,0
Cisanti,2020-07-30,-,3.31,0.24,-,0
Cisanti,2020-07-31,-,3.15,0.23,-,0
Cisanti,2020-08-01,-,3.18,0.22,-,0
Cisanti,2020-08-02,-,3.15,0.22,-,0
Cisanti,2020-08-03,-,3.14,0.22,-,0
Cisanti,2020-08-04,-,3.14,0.22,-,0
Cisanti,2020-08-05,-,3.17,0.22,-,0
Cisanti,2020-08-06,-,3.13,0.21,-,0
Cisanti,2020-08-07,-,2.98,0.21,-,0
Cisanti,2020-08-08,-,3.1,0.22,-,0
Cisanti,2020-08-09,-,3.23,0.21,-,0
Cisanti,2020-08-10,-,03.08,0.21,-,0
Cisanti,2020-08-11,-6,03.09,0.22,-,0
Cisanti,2020-08-12,- 22.4,3.27,0.22,-,0
Cisanti,2020-08-13,-,3.35,0.26,-,0
Cisanti,2020-08-14,-,04.02,0.25,-,0
Cisanti,2020-08-15,-,3.94,0.25,-,0
Cisanti,2020-08-16,-,3.99,0.24,-,0
Cisanti,2020-08-17,-,3.89,0.22,-,0
Cisanti,2020-08-18,-,3.46,0.21,-,0
Cisanti,2020-08-19,-,3.32,0.22,-,0
Cisanti,2020-08-20,-,3.5,0.21,-,0
Cisanti,2020-08-21,-,3.37,0.22,-,0
Cisanti,2020-08-22,-,3.54,0.22,-,0
Cisanti,2020-08-23,-,3.42,0.23,-,0
Cisanti,2020-08-24,-,3.75,0.21,-,0
Cisanti,2020-08-25,-,3.39,0.22,-,0
Cisanti,2020-08-26,-,3.61,0.21,-,0
Cisanti,2020-08-27,-,3.45,0.21,-,0
Cisanti,2020-08-28,-4,3.39,0.2,-,0
Cisanti,2020-08-29,-,3.17,0.2,-,0
Cisanti,2020-08-30,-,3.63,0.2,-,0
Cisanti,2020-08-31,-,3.47,0.2,-,0
Cisanti,2020-09-01,-,3.18,0.21,-,0
Cisanti,2020-09-02,-,3.38,0.19,-,0
Cisanti,2020-09-03,-,3.11,0.2,-,0
Cisanti,2020-09-04,-,3.32,0.19,-,0
Cisanti,2020-09-05,-,3.14,0.19,-,0
Cisanti,2020-09-06,-,3.14,0.19,-,0
Cisanti,2020-09-07,-,3.19,0.19,-,0
